"","transcript","count"
"9539","MACROD2-201",0
"9540","MACROH2A1-217",1279
"9541","MACROH2A2-201",0
"9542","MAD1L1-204",0
"9543","MAD2L1-201",397
"9544","MAD2L1BP-201",107
"9545","MAD2L2-201",162
"9546","MADCAM1-201",0
"9547","MADD-201",207
"9548","MAEA-202",363
"9549","MAEL-202",0
"9550","MAF-201",2627
"9551","MAF1-201",299
"9552","MAFA-201",0
"9553","MAFB-201",0
"9554","MAFF-206",0
"9555","MAFG-201",0
"9556","MAFK-201",0
"9557","MAG-202",0
"9558","MAGEA1-201",674
"9559","MAGEA10-201",0
"9560","MAGEA11-202",0
"9561","MAGEA12-202",0
"9562","MAGEA2-209",0
"9563","MAGEA2B-201",0
"9564","MAGEA3-203",0
"9565","MAGEA4-204",0
"9566","MAGEA6-204",0
"9567","MAGEA8-204",0
"9568","MAGEA9-201",0
"9569","MAGEA9B-203",0
"9570","MAGEB1-201",0
"9571","MAGEB10-201",0
"9572","MAGEB16-205",0
"9573","MAGEB17-202",0
"9574","MAGEB18-201",0
"9575","MAGEB2-201",0
"9576","MAGEB3-201",0
"9577","MAGEB4-201",0
"9578","MAGEB5-201",0
"9579","MAGEB6-201",0
"9580","MAGEB6B-201",0
"9581","MAGEC1-201",0
"9582","MAGEC2-201",0
"9583","MAGEC3-205",0
"9584","MAGED1-203",1462
"9585","MAGED2-203",950
"9586","MAGED4-201",0
"9587","MAGED4B-201",0
"9588","MAGEE1-201",0
"9589","MAGEE2-201",0
"9590","MAGEF1-201",129
"9591","MAGEH1-201",268
"9592","MAGEL2-201",0
"9593","MAGI1-213",0
"9594","MAGI2-201",0
"9595","MAGI3-203",0
"9596","MAGIX-202",0
"9597","MAGOH-202",342
"9598","MAGOHB-201",104
"9599","MAGT1-201",864
"9600","MAIP1-201",146
"9601","MAJIN-201",0
"9602","MAK-201",0
"9603","MAK16-201",111
"9604","MAL-201",0
"9605","MAL2-204",95
"9606","MALL-201",0
"9607","MALRD1-204",0
"9608","MALSU1-202",127
"9609","MALT1-208",0
"9610","MAMDC2-201",121
"9611","MAMDC4-202",0
"9612","MAML1-201",0
"9613","MAML2-201",243
"9614","MAML3-203",0
"9615","MAMLD1-205",0
"9616","MAMSTR-202",0
"9617","MAN1A1-201",1111
"9618","MAN1A2-201",0
"9619","MAN1B1-202",365
"9620","MAN1C1-203",0
"9621","MAN2A1-201",5721
"9622","MAN2A2-216",0
"9623","MAN2B1-203",500
"9624","MAN2B2-201",176
"9625","MAN2C1-201",170
"9626","MANBA-216",233
"9627","MANBAL-201",0
"9628","MANEA-201",280
"9629","MANEAL-202",149
"9630","MANF-204",701
"9631","MANSC1-202",0
"9632","MANSC4-201",0
"9633","MAOA-201",0
"9634","MAOB-201",0
"9635","MAP10-201",0
"9636","MAP11-201",0
"9637","MAP1A-202",0
"9638","MAP1B-201",0
"9639","MAP1LC3A-201",0
"9640","MAP1LC3B-206",0
"9641","MAP1LC3B2-202",0
"9642","MAP1LC3C-201",0
"9643","MAP1S-201",251
"9644","MAP2-217",0
"9645","MAP2K1-201",587
"9646","MAP2K2-201",399
"9647","MAP2K3-202",279
"9648","MAP2K4-201",111
"9649","MAP2K5-201",117
"9650","MAP2K6-206",0
"9651","MAP2K7-203",373
"9652","MAP3K1-201",349
"9653","MAP3K10-201",0
"9654","MAP3K11-201",0
"9655","MAP3K12-205",0
"9656","MAP3K13-201",0
"9657","MAP3K14-202",0
"9658","MAP3K15-201",0
"9659","MAP3K19-204",0
"9660","MAP3K2-203",0
"9661","MAP3K20-202",0
"9662","MAP3K21-203",0
"9663","MAP3K3-203",0
"9664","MAP3K4-204",0
"9665","MAP3K5-201",0
"9666","MAP3K6-201",0
"9667","MAP3K7-204",185
"9668","MAP3K7CL-208",0
"9669","MAP3K8-201",96
"9670","MAP3K9-205",0
"9671","MAP4-207",1178
"9672","MAP4K1-201",502
"9673","MAP4K2-202",0
"9674","MAP4K3-201",0
"9675","MAP4K4-205",0
"9676","MAP4K5-201",0
"9677","MAP6-201",0
"9678","MAP6D1-201",0
"9679","MAP7-201",170
"9680","MAP7D1-204",504
"9681","MAP7D2-201",0
"9682","MAP7D3-201",162
"9683","MAP9-201",0
"9684","MAPK1-201",295
"9685","MAPK10-319",0
"9686","MAPK11-201",0
"9687","MAPK12-201",0
"9688","MAPK13-201",236
"9689","MAPK14-201",217
"9690","MAPK15-201",0
"9691","MAPK1IP1L-201",385
"9692","MAPK3-201",466
"9693","MAPK4-201",0
"9694","MAPK6-201",0
"9695","MAPK7-202",0
"9696","MAPK8-207",0
"9697","MAPK8IP1-201",0
"9698","MAPK8IP2-202",0
"9699","MAPK8IP3-201",0
"9700","MAPK9-207",112
"9701","MAPKAP1-201",129
"9702","MAPKAPK2-202",213
"9703","MAPKAPK3-203",0
"9704","MAPKAPK5-206",0
"9705","MAPKBP1-202",0
"9706","MAPRE1-201",910
"9707","MAPRE2-201",176
"9708","MAPRE3-201",0
"9709","MAPT-203",0
"9710","MARCHF1-203",0
"9711","MARCHF10-209",0
"9712","MARCHF11-201",0
"9713","MARCHF2-208",0
"9714","MARCHF3-201",0
"9715","MARCHF4-201",0
"9716","MARCHF5-201",126
"9717","MARCHF6-201",1322
"9718","MARCHF7-202",645
"9719","MARCHF8-204",0
"9720","MARCHF9-201",83
"9721","MARCKS-201",1119
"9722","MARCKSL1-201",264
"9723","MARCO-201",0
"9724","MARCOL-204",0
"9725","MARF1-201",0
"9726","MARK1-201",0
"9727","MARK2-207",196
"9728","MARK3-205",122
"9729","MARK4-201",0
"9730","MARS1-201",1033
"9731","MARS2-201",160
"9732","MARVELD1-201",0
"9733","MARVELD2-201",0
"9734","MARVELD3-201",0
"9735","MAS1-202",0
"9736","MAS1L-201",0
"9737","MASP1-203",0
"9738","MASP2-201",0
"9739","MAST1-201",0
"9740","MAST2-201",0
"9741","MAST3-201",0
"9742","MAST4-202",0
"9743","MASTL-202",0
"9744","MAT1A-201",0
"9745","MAT2A-201",1633
"9746","MAT2B-202",576
"9747","MATK-202",0
"9748","MATN1-201",0
"9749","MATN2-201",0
"9750","MATN3-201",0
"9751","MATN4-204",0
"9752","MATR3-201",0
"9753","MATR3-229",0
"9754","MAU2-201",233
"9755","MAVS-202",0
"9756","MAX-205",80
"9757","MAZ-201",412
"9758","MB-201",0
"9759","MB21D2-201",105
"9760","MBD1-222",453
"9761","MBD2-201",202
"9762","MBD3-202",0
"9763","MBD3L1-202",0
"9764","MBD3L2-201",0
"9765","MBD3L2B-201",0
"9766","MBD3L3-201",0
"9767","MBD3L4-201",0
"9768","MBD3L5-201",0
"9769","MBD4-201",198
"9770","MBD5-231",0
"9771","MBD6-201",0
"9772","MBIP-203",71
"9773","MBL2-201",0
"9774","MBLAC1-201",0
"9775","MBLAC2-201",0
"9776","MBNL1-201",963
"9777","MBNL2-202",154
"9778","MBNL3-204",84
"9779","MBOAT1-201",193
"9780","MBOAT2-201",0
"9781","MBOAT4-201",0
"9782","MBOAT7-201",305
"9783","MBP-202",0
"9784","MBTD1-204",0
"9785","MBTPS1-201",156
"9786","MBTPS2-202",226
"9787","MC1R-202",0
"9788","MC2R-201",0
"9789","MC3R-201",0
"9790","MC4R-201",0
"9791","MC5R-202",0
"9792","MCAM-201",0
"9793","MCAT-201",84
"9794","MCC-202",320
"9795","MCCC1-201",391
"9796","MCCC2-201",499
"9797","MCCD1-201",0
"9798","MCEE-201",70
"9799","MCEMP1-201",0
"9800","MCF2-208",0
"9801","MCF2L-232",0
"9802","MCF2L2-201",0
"9803","MCFD2-202",123
"9804","MCHR1-201",0
"9805","MCHR2-201",0
"9806","MCIDAS-201",0
"9807","MCL1-202",1167
"9808","MCM10-206",149
"9809","MCM2-201",1596
"9810","MCM3-205",1717
"9811","MCM3AP-201",562
"9812","MCM4-201",2200
"9813","MCM5-201",1441
"9814","MCM6-201",1444
"9815","MCM7-201",1540
"9816","MCM8-205",0
"9817","MCM9-202",0
"9818","MCMBP-202",668
"9819","MCMDC2-204",0
"9820","MCOLN1-201",200
"9821","MCOLN2-201",0
"9822","MCOLN3-203",0
"9823","MCPH1-201",0
"9824","MCRIP1-212",0
"9825","MCRIP2-201",197
"9826","MCRS1-201",267
"9827","MCTP1-201",0
"9828","MCTP2-201",0
"9829","MCTS1-202",163
"9830","MCTS2P-201",26
"9831","MCU-202",0
"9832","MCUB-201",234
"9833","MCUR1-201",0
"9834","MDC1-201",382
"9835","MDFI-201",0
"9836","MDFIC-202",220
"9837","MDFIC2-201",0
"9838","MDGA1-203",0
"9839","MDGA2-202",0
"9840","MDH1-216",1692
"9841","MDH1B-201",0
"9842","MDH2-201",1594
"9843","MDK-205",0
"9844","MDM1-201",0
"9845","MDM2-225",1196
"9846","MDM4-203",0
"9847","MDN1-201",0
"9848","MDP1-201",89
"9849","ME1-201",173
"9850","ME2-201",399
"9851","ME3-212",0
"9852","MEA1-202",247
"9853","MEAF6-204",116
"9854","MEAK7-201",0
"9855","MECOM-217",0
"9856","MECP2-201",0
"9857","MECR-201",104
"9858","MED1-201",347
"9859","MED10-201",284
"9860","MED11-201",50
"9861","MED12-202",506
"9862","MED12L-206",0
"9863","MED13-201",0
"9864","MED13L-201",0
"9865","MED14-201",354
"9866","MED15-201",462
"9867","MED16-202",842
"9868","MED17-201",0
"9869","MED18-201",111
"9870","MED19-202",74
"9871","MED20-201",102
"9872","MED21-201",88
"9873","MED22-208",0
"9874","MED23-205",315
"9875","MED24-204",506
"9876","MED25-205",283
"9877","MED26-201",0
"9878","MED27-201",215
"9879","MED28-201",0
"9880","MED29-206",143
"9881","MED30-201",70
"9882","MED31-201",69
"9883","MED4-201",121
"9884","MED6-201",93
"9885","MED7-201",74
"9886","MED8-203",239
"9887","MED9-201",0
"9888","MEDAG-201",0
"9889","MEF2A-202",145
"9890","MEF2B-204",0
"9891","MEF2C-202",2006
"9892","MEF2D-204",621
"9893","MEFV-201",0
"9894","MEGF10-203",0
"9895","MEGF11-203",0
"9896","MEGF6-202",0
"9897","MEGF8-201",0
"9898","MEGF9-201",0
"9899","MEI1-201",266
"9900","MEI4-201",0
"9901","MEIG1-202",0
"9902","MEIKIN-203",0
"9903","MEIOB-201",0
"9904","MEIOC-201",0
"9905","MEIS1-201",142
"9906","MEIS2-222",0
"9907","MEIS3-204",0
"9908","MELK-201",212
"9909","MELTF-201",136
"9910","MEMO1-201",167
"9911","MEN1-207",194
"9912","MEOX1-201",0
"9913","MEOX2-201",0
"9914","MEP1A-201",0
"9915","MEP1B-201",0
"9916","MEPCE-201",258
"9917","MEPE-202",0
"9918","MERTK-201",0
"9919","MESD-201",357
"9920","MESP1-201",0
"9921","MESP2-201",0
"9922","MEST-202",49
"9923","MET-202",0
"9924","METAP1-201",342
"9925","METAP1D-201",0
"9926","METAP2-202",540
"9927","METRN-204",0
"9928","METRNL-201",0
"9929","METTL1-202",96
"9930","METTL11B-202",0
"9931","METTL14-201",0
"9932","METTL15-204",0
"9933","METTL16-201",0
"9934","METTL17-201",114
"9935","METTL18-202",64
"9936","METTL21A-203",0
"9937","METTL21C-201",0
"9938","METTL22-202",0
"9939","METTL23-215",183
"9940","METTL24-201",0
"9941","METTL25-201",0
"9942","METTL26-201",405
"9943","METTL27-201",39
"9944","METTL2A-201",0
"9945","METTL2B-201",0
"9946","METTL3-201",104
"9947","METTL4-203",0
"9948","METTL5-201",250
"9949","METTL6-203",0
"9950","METTL7A-203",2460
"9951","METTL7B-201",0
"9952","METTL8-217",0
"9953","METTL9-201",135
"9954","MEX3A-202",0
"9955","MEX3B-201",0
"9956","MEX3C-201",134
"9957","MEX3D-201",0
"9958","MFAP1-201",232
"9959","MFAP2-202",0
"9960","MFAP3-201",183
"9961","MFAP3L-201",0
"9962","MFAP4-201",0
"9963","MFAP5-201",0
"9964","MFF-204",413
"9965","MFGE8-201",265
"9966","MFHAS1-201",0
"9967","MFN1-205",300
"9968","MFN2-203",357
"9969","MFNG-201",254
"9970","MFRP-205",0
"9971","MFSD1-219",447
"9972","MFSD10-201",161
"9973","MFSD11-211",159
"9974","MFSD12-201",185
"9975","MFSD13A-201",0
"9976","MFSD14A-201",0
"9977","MFSD14B-201",206
"9978","MFSD2A-202",99
"9979","MFSD2B-201",0
"9980","MFSD3-201",175
"9981","MFSD4A-201",0
"9982","MFSD4B-208",0
"9983","MFSD5-201",172
"9984","MFSD6-202",182
"9985","MFSD6L-201",0
"9986","MFSD8-201",0
"9987","MFSD9-201",0
"9988","MGA-201",0
"9989","MGAM-202",0
"9990","MGAM2-201",0
"9991","MGARP-201",0
"9992","MGAT1-202",824
"9993","MGAT2-201",181
"9994","MGAT3-201",221
"9995","MGAT4A-201",0
"9996","MGAT4B-201",259
"9997","MGAT4C-209",0
"9998","MGAT4D-203",0
"9999","MGAT5-201",384
"10000","MGAT5B-209",0
"10001","MGLL-204",0
"10002","MGME1-203",70
"10003","MGMT-201",147
"10004","MGP-203",0
"10005","MGRN1-201",272
"10006","MGST1-204",148
"10007","MGST2-207",69
"10008","MGST3-205",685
"10009","MIA-203",0
"10010","MIA-RAB4B-201",0
"10011","MIA2-219",0
"10012","MIA3-202",1056
"10013","MIB1-201",273
"10014","MIB2-219",0
"10015","MICA-209",0
"10016","MICAL1-202",539
"10017","MICAL2-235",0
"10018","MICAL3-206",0
"10019","MICALL1-201",0
"10020","MICALL2-201",0
"10021","MICB-201",109
"10022","MICOS10-201",19
"10023","MICOS10-NBL1-202",0
"10024","MICOS13-201",601
"10025","MICU1-201",354
"10026","MICU2-201",210
"10027","MICU3-201",0
"10028","MID1-208",0
"10029","MID1IP1-204",157
"10030","MID2-202",0
"10031","MIDEAS-204",0
"10032","MIDN-201",426
"10033","MIEF1-201",157
"10034","MIEF2-201",0
"10035","MIEN1-201",164
"10036","MIER1-203",206
"10037","MIER2-201",0
"10038","MIER3-203",126
"10039","MIF-201",2493
"10040","MIF4GD-202",103
"10041","MIGA1-207",0
"10042","MIGA2-201",0
"10043","MIIP-201",118
"10044","MILR1-206",0
"10045","MINAR1-201",0
"10046","MINAR2-201",0
"10047","MINDY1-203",107
"10048","MINDY2-202",0
"10049","MINDY3-201",0
"10050","MINDY4-201",0
"10051","MINDY4B-201",0
"10052","MINK1-202",287
"10053","MINPP1-202",385
"10054","MIOS-201",367
"10055","MIOX-201",0
"10056","MIP-204",0
"10057","MIPEP-201",0
"10058","MIPOL1-201",0
"10059","MIS12-201",104
"10060","MIS18A-201",115
"10061","MIS18BP1-201",257
"10062","MISP-201",0
"10063","MISP3-202",0
"10064","MITD1-201",169
"10065","MITF-204",0
"10066","MIXL1-201",0
"10067","MKI67-202",3178
"10068","MKKS-201",0
"10069","MKLN1-201",0
"10070","MKNK1-203",123
"10071","MKNK2-201",799
"10072","MKRN1-201",219
"10073","MKRN2-201",199
"10074","MKRN2OS-203",0
"10075","MKRN3-201",0
"10076","MKS1-202",0
"10077","MKX-201",0
"10078","MLANA-203",0
"10079","MLC1-202",0
"10080","MLEC-201",153
"10081","MLF1-201",0
"10082","MLF2-201",492
"10083","MLH1-201",121
"10084","MLH3-201",0
"10085","MLIP-201",0
"10086","MLKL-202",0
"10087","MLLT1-201",310
"10088","MLLT10-201",0
"10089","MLLT11-201",0
"10090","MLLT3-203",0
"10091","MLLT6-211",0
"10092","MLN-202",0
"10093","MLNR-201",0
"10094","MLPH-201",0
"10095","MLST8-215",143
"10096","MLX-203",279
"10097","MLXIP-201",0
"10098","MLXIPL-201",0
"10099","MLYCD-201",0
"10100","MMAA-209",0
"10101","MMAB-210",0
"10102","MMACHC-201",0
"10103","MMADHC-203",896
"10104","MMD-201",0
"10105","MMD2-201",0
"10106","MME-201",0
"10107","MMEL1-201",0
"10108","MMGT1-201",152
"10109","MMP1-201",0
"10110","MMP10-201",0
"10111","MMP11-201",0
"10112","MMP12-201",0
"10113","MMP13-201",0
"10114","MMP14-201",0
"10115","MMP15-201",0
"10116","MMP16-201",0
"10117","MMP17-201",0
"10118","MMP19-201",0
"10119","MMP2-201",0
"10120","MMP20-201",0
"10121","MMP21-201",0
"10122","MMP23B-201",0
"10123","MMP24-201",0
"10124","MMP24OS-209",30
"10125","MMP25-201",0
"10126","MMP26-202",0
"10127","MMP27-201",0
"10128","MMP28-201",0
"10129","MMP3-201",0
"10130","MMP7-201",0
"10131","MMP8-201",0
"10132","MMP9-201",0
"10133","MMRN1-202",0
"10134","MMRN2-201",0
"10135","MMS19-203",461
"10136","MMS22L-201",0
"10137","MMUT-201",327
"10138","MN1-201",0
"10139","MNAT1-201",83
"10140","MND1-201",46
"10141","MNDA-201",0
"10142","MNS1-201",0
"10143","MNT-201",211
"10144","MNX1-201",0
"10145","MOAP1-202",153
"10146","MOB1A-201",615
"10147","MOB1B-201",0
"10148","MOB2-201",70
"10149","MOB3A-201",1731
"10150","MOB3B-201",0
"10151","MOB3C-203",0
"10152","MOB4-202",0
"10153","MOBP-202",0
"10154","MOCOS-201",0
"10155","MOCS1-201",0
"10156","MOCS2-202",104
"10157","MOCS3-201",0
"10158","MOG-221",0
"10159","MOGAT1-201",0
"10160","MOGAT2-201",0
"10161","MOGAT3-201",0
"10162","MOGS-203",971
"10163","MOK-201",0
"10164","MON1A-208",0
"10165","MON1B-201",0
"10166","MON2-202",410
"10167","MORC1-201",170
"10168","MORC2-202",220
"10169","MORC3-201",201
"10170","MORC4-202",0
"10171","MORF4L1-203",971
"10172","MORF4L2-203",868
"10173","MORN1-203",0
"10174","MORN2-205",0
"10175","MORN3-201",0
"10176","MORN4-201",0
"10177","MORN5-201",0
"10178","MOS-201",0
"10179","MOSMO-202",0
"10180","MOSPD1-203",56
"10181","MOSPD2-201",0
"10182","MOSPD3-203",0
"10183","MOV10-204",0
"10184","MOV10L1-201",0
"10185","MOXD1-202",102
"10186","MPC1-202",319
"10187","MPC1L-201",0
"10188","MPC2-201",341
"10189","MPDU1-201",484
"10190","MPDZ-204",0
"10191","MPEG1-201",0
"10192","MPG-202",429
"10193","MPHOSPH10-201",347
"10194","MPHOSPH6-201",47
"10195","MPHOSPH8-201",182
"10196","MPHOSPH9-220",0
"10197","MPI-202",452
"10198","MPIG6B-211",0
"10199","MPL-201",0
"10200","MPLKIP-201",130
"10201","MPND-207",95
"10202","MPO-201",0
"10203","MPP1-202",118
"10204","MPP2-219",0
"10205","MPP3-201",0
"10206","MPP4-205",0
"10207","MPP5-201",0
"10208","MPP6-201",0
"10209","MPP7-201",0
"10210","MPPE1-211",0
"10211","MPPED1-202",0
"10212","MPPED2-201",0
"10213","MPRIP-221",0
"10214","MPST-202",141
"10215","MPV17-203",259
"10216","MPV17L-202",0
"10217","MPV17L2-204",57
"10218","MPZ-208",0
"10219","MPZL1-201",158
"10220","MPZL2-201",0
"10221","MPZL3-201",0
"10222","MR1-208",206
"10223","MRAP-203",0
"10224","MRAP2-201",0
"10225","MRAS-201",0
"10226","MRC1-201",0
"10227","MRC2-201",0
"10228","MRE11-201",327
"10229","MREG-201",0
"10230","MRFAP1-201",170
"10231","MRFAP1L1-201",93
"10232","MRGBP-201",0
"10233","MRGPRD-201",0
"10234","MRGPRE-201",0
"10235","MRGPRF-203",0
"10236","MRGPRG-201",0
"10237","MRGPRX1-201",0
"10238","MRGPRX2-201",0
"10239","MRGPRX3-201",0
"10240","MRGPRX4-201",0
"10241","MRI1-201",100
"10242","MRLN-201",0
"10243","MRM1-204",0
"10244","MRM2-201",0
"10245","MRM3-201",105
"10246","MRNIP-201",39
"10247","MRO-211",0
"10248","MROH1-207",246
"10249","MROH2A-208",0
"10250","MROH2B-201",0
"10251","MROH6-201",0
"10252","MROH7-206",0
"10253","MROH7-TTC4-201",0
"10254","MROH8-203",0
"10255","MROH9-202",0
"10256","MRPL1-201",217
"10257","MRPL10-202",207
"10258","MRPL11-201",230
"10259","MRPL12-201",19
"10260","MRPL13-201",282
"10261","MRPL14-201",408
"10262","MRPL15-201",546
"10263","MRPL16-201",592
"10264","MRPL17-201",400
"10265","MRPL18-201",197
"10266","MRPL19-202",193
"10267","MRPL2-202",257
"10268","MRPL20-201",515
"10269","MRPL21-201",245
"10270","MRPL22-206",245
"10271","MRPL23-205",514
"10272","MRPL24-202",471
"10273","MRPL27-201",278
"10274","MRPL28-211",436
"10275","MRPL3-201",632
"10276","MRPL30-201",0
"10277","MRPL32-201",342
"10278","MRPL33-201",200
"10279","MRPL34-201",274
"10280","MRPL35-202",143
"10281","MRPL36-204",255
"10282","MRPL37-202",627
"10283","MRPL38-201",468
"10284","MRPL39-202",218
"10285","MRPL4-202",637
"10286","MRPL40-201",449
"10287","MRPL41-201",491
"10288","MRPL42-206",130
"10289","MRPL43-203",349
"10290","MRPL44-201",300
"10291","MRPL45-203",200
"10292","MRPL46-201",51
"10293","MRPL47-203",487
"10294","MRPL48-201",299
"10295","MRPL49-201",196
"10296","MRPL50-201",110
"10297","MRPL51-201",458
"10298","MRPL52-202",154
"10299","MRPL53-201",384
"10300","MRPL54-201",437
"10301","MRPL55-209",329
"10302","MRPL57-201",107
"10303","MRPL58-201",168
"10304","MRPL9-202",477
"10305","MRPS10-201",257
"10306","MRPS11-201",219
"10307","MRPS12-203",378
"10308","MRPS14-202",339
"10309","MRPS15-201",378
"10310","MRPS16-202",422
"10311","MRPS17-201",0
"10312","MRPS18A-202",188
"10313","MRPS18B-206",487
"10314","MRPS18C-201",137
"10315","MRPS2-202",438
"10316","MRPS21-201",373
"10317","MRPS22-212",227
"10318","MRPS23-201",159
"10319","MRPS24-201",92
"10320","MRPS25-201",157
"10321","MRPS26-201",195
"10322","MRPS27-201",351
"10323","MRPS28-201",48
"10324","MRPS30-202",458
"10325","MRPS31-201",125
"10326","MRPS33-201",208
"10327","MRPS34-202",349
"10328","MRPS35-201",469
"10329","MRPS36-201",146
"10330","MRPS5-201",411
"10331","MRPS6-201",130
"10332","MRPS7-201",416
"10333","MRPS9-201",230
"10334","MRRF-202",0
"10335","MRS2-203",125
"10336","MRTFA-201",230
"10337","MRTFB-202",0
"10338","MRTO4-201",309
"10339","MRVI1-209",0
"10340","MS4A1-201",0
"10341","MS4A10-201",0
"10342","MS4A12-201",0
"10343","MS4A13-202",0
"10344","MS4A14-208",0
"10345","MS4A15-202",0
"10346","MS4A18-202",0
"10347","MS4A2-201",0
"10348","MS4A3-201",0
"10349","MS4A4A-201",0
"10350","MS4A4E-209",0
"10351","MS4A5-201",0
"10352","MS4A6A-210",0
"10353","MS4A6E-201",0
"10354","MS4A7-201",0
"10355","MS4A8-201",0
"10356","MSANTD1-203",0
"10357","MSANTD2-202",0
"10358","MSANTD3-206",0
"10359","MSANTD3-TMEFF1-201",0
"10360","MSANTD4-201",0
"10361","MSC-201",0
"10362","MSGN1-201",0
"10363","MSH2-201",511
"10364","MSH3-201",192
"10365","MSH4-201",0
"10366","MSH5-204",0
"10367","MSH5-SAPCD1-207",0
"10368","MSH6-201",1182
"10369","MSI1-201",0
"10370","MSI2-201",237
"10371","MSL1-202",0
"10372","MSL2-201",186
"10373","MSL3-201",132
"10374","MSLN-201",0
"10375","MSLNL-201",0
"10376","MSMB-202",0
"10377","MSMO1-201",812
"10378","MSMP-202",0
"10379","MSN-201",2632
"10380","MSR1-201",0
"10381","MSRA-201",172
"10382","MSRB1-201",101
"10383","MSRB2-201",92
"10384","MSRB3-216",0
"10385","MSS51-201",0
"10386","MST1-202",0
"10387","MST1R-201",0
"10388","MSTN-201",0
"10389","MSTO1-201",146
"10390","MSX1-201",0
"10391","MSX2-201",0
"10392","MT-ATP6-201",526
"10393","MT-ATP8-201",230
"10394","MT-CO2-201",728
"10395","MT-ND4L-201",173
"10396","MT-ND5-201",1745
"10397","MT1A-201",0
"10398","MT1B-201",0
"10399","MT1E-201",0
"10400","MT1F-201",0
"10401","MT1G-202",0
"10402","MT1H-201",0
"10403","MT1HL1-201",0
"10404","MT1M-201",0
"10405","MT1X-201",0
"10406","MT2A-201",0
"10407","MT3-201",0
"10408","MT4-201",0
"10409","MTA1-201",151
"10410","MTA2-201",963
"10411","MTA3-201",0
"10412","MTAP-213",0
"10413","MTARC1-201",0
"10414","MTARC2-202",106
"10415","MTBP-201",0
"10416","MTCH1-202",233
"10417","MTCH2-201",529
"10418","MTCL1-201",0
"10419","MTCP1-202",0
"10420","MTDH-201",352
"10421","MTERF1-201",0
"10422","MTERF2-207",0
"10423","MTERF3-201",0
"10424","MTERF4-222",0
"10425","MTF1-201",0
"10426","MTF2-201",0
"10427","MTFMT-201",94
"10428","MTFP1-201",95
"10429","MTFR1-201",0
"10430","MTFR1L-202",0
"10431","MTFR2-203",75
"10432","MTG1-201",0
"10433","MTG2-201",104
"10434","MTHFD1-220",641
"10435","MTHFD1L-203",140
"10436","MTHFD2-201",728
"10437","MTHFD2L-201",0
"10438","MTHFR-205",0
"10439","MTHFS-201",0
"10440","MTHFSD-201",0
"10441","MTIF2-201",150
"10442","MTIF3-201",58
"10443","MTLN-201",91
"10444","MTM1-203",145
"10445","MTMR1-208",213
"10446","MTMR10-201",194
"10447","MTMR11-202",0
"10448","MTMR12-203",268
"10449","MTMR14-201",344
"10450","MTMR2-201",0
"10451","MTMR3-204",0
"10452","MTMR4-201",296
"10453","MTMR6-201",224
"10454","MTMR7-201",0
"10455","MTMR8-201",0
"10456","MTMR9-201",0
"10457","MTNR1A-201",0
"10458","MTNR1B-201",0
"10459","MTO1-212",0
"10460","MTOR-201",421
"10461","MTPAP-201",172
"10462","MTPN-201",700
"10463","MTR-202",519
"10464","MTRES1-202",97
"10465","MTREX-201",855
"10466","MTRF1-203",0
"10467","MTRF1L-203",0
"10468","MTRNR2L1-201",440
"10469","MTRNR2L10-201",26
"10470","MTRNR2L11-201",33
"10471","MTRNR2L12-201",927
"10472","MTRNR2L13-201",0
"10473","MTRNR2L3-201",0
"10474","MTRNR2L4-201",24
"10475","MTRNR2L5-201",0
"10476","MTRNR2L6-201",92
"10477","MTRNR2L7-201",0
"10478","MTRNR2L8-201",346
"10479","MTRR-202",152
"10480","MTSS1-205",0
"10481","MTSS2-201",0
"10482","MTTP-203",0
"10483","MTURN-201",0
"10484","MTUS1-202",0
"10485","MTUS2-202",0
"10486","MTX1-207",525
"10487","MTX2-201",207
"10488","MTX3-202",0
"10489","MUC1-201",0
"10490","MUC12-206",0
"10491","MUC13-205",0
"10492","MUC15-205",0
"10493","MUC16-201",0
"10494","MUC17-201",0
"10495","MUC20-205",0
"10496","MUC21-201",0
"10497","MUC22-201",0
"10498","MUC3A-201",0
"10499","MUC4-209",0
"10500","MUC5AC-201",0
"10501","MUC5B-204",0
"10502","MUC6-201",0
"10503","MUC7-202",0
"10504","MUCL1-201",0
"10505","MUCL3-202",0
"10506","MUL1-201",274
"10507","MUS81-201",145
"10508","MUSK-205",0
"10509","MUSTN1-201",0
"10510","MUTYH-206",0
"10511","MVB12A-201",77
"10512","MVB12B-201",0
"10513","MVD-201",96
"10514","MVK-201",0
"10515","MVP-202",936
"10516","MX1-203",147
"10517","MX2-201",0
"10518","MXD1-201",0
"10519","MXD3-203",197
"10520","MXD4-201",143
"10521","MXI1-201",121
"10522","MXRA5-201",0
"10523","MXRA7-201",0
"10524","MXRA8-201",0
"10525","MYADM-203",0
"10526","MYADML2-201",0
"10527","MYB-203",0
"10528","MYBBP1A-201",857
"10529","MYBL1-204",0
"10530","MYBL2-201",288
"10531","MYBPC1-201",0
"10532","MYBPC2-201",0
"10533","MYBPC3-204",0
"10534","MYBPH-201",0
"10535","MYBPHL-201",0
"10536","MYC-206",2307
"10537","MYCBP-203",7
"10538","MYCBP2-211",869
"10539","MYCBPAP-215",0
"10540","MYCL-203",0
"10541","MYCN-201",0
"10542","MYCT1-201",0
"10543","MYD88-201",100
"10544","MYDGF-201",1349
"10545","MYEF2-202",0
"10546","MYEOV-202",73
